dtlz5-4obj-rvea-SBX-NUM ERROR
dtlz2-6obj-ibea-Balpha-MPTM 0.3878111431080302 0.3160238164060894
dtlz4-4obj-nsga3-SBX-BPM 0.05977862848473216 0.03840333224476708
dtlz1-6obj-nsga3-SBX-NUM 0.20809296225691337 0.1325697858287437
dtlz4-6obj-rvea-Single-MPTM 0.352517148305673 0.11976242345059593
dtlz4-6obj-rvea-Single-NUM ERROR
dtlz3-6obj-ibea-Balpha-BPM 0.46852273996178445 0.4640619007236868
dtlz4-3obj-nsga3-SBX-BPM 0.01584609886531424 0.009189239031861243
dtlz2-4obj-ibea-Single-BPM 0.062332053523069746 0.021178995663867262
dtlz4-6obj-rvea-Single-PM 0.35901397643490846 0.08974372167047716
dtlz7-3obj-nsga3-Local-NUM 1.1411197290821664 1.1391558731903444
dtlz4-3obj-rvea-Single-MPTM 0.05502154621821118 0.03464431138765869
dtlz4-3obj-rvea-Single-NUM ERROR
dtlz3-6obj-ibea-Balpha-MPTM 0.4686553238095338 0.4634435277260757
dtlz7-4obj-nsga3-Local-MPTM 1.4439512849563347 1.4147477402887922
dtlz1-3obj-nsga3-Single-NUM 0.02102135225299586 0.013618008930877711
dtlz5-4obj-rvea-Balpha-MPTM 0.08053367955404324 0.06257260584286946
dtlz4-4obj-rvea-Single-PM 0.0818497176692795 0.027887845094287277
dtlz3-6obj-ibea-Balpha-NUM 0.4683888596523167 0.46410228607143694
dtlz1-6obj-nsga3-SBX-PM 0.46345997967456665 0.3989387124509296
dtlz1-3obj-nsga3-Single-PM 0.9022285156257306 0.902228515625731
dtlz2-3obj-ibea-Single-MPTM 0.020376896535291907 0.008220306639777452
dtlz1-3obj-nsga3-Local-BPM 3.8730909773906914 3.837556762412609
dtlz1-3obj-nsga3-Local-MPTM 16.453629042667668 16.45362904266766
dtlz1-3obj-nsga3-Local-NUM 6.648217429302645 6.648215165512627
dtlz1-6obj-nsga3-Balpha-BPM 1.766790288865919 1.730186217455762
dtlz1-3obj-nsga3-Local-PM 14.161544140552726 14.161544140552731
dtlz6-3obj-nsga3-Local-MPTM 7.084887833691671 7.084871428189914
dtlz3-6obj-ibea-Balpha-PM 0.46817659784107957 0.46386852360266534
dtlz2-6obj-ibea-Balpha-NUM 0.3975186351508748 0.3173834989363974
dtlz1-3obj-rvea-SBX-BPM 0.7186576839096043 0.7186576839096046
dtlz7-3obj-nsga3-Local-PM 0.03182768357176709 0.028611141315095727
dtlz1-3obj-rvea-SBX-MPTM 0.716504325237159 0.7165043252371588
dtlz1-6obj-nsga3-Balpha-MPTM 1.9607291295429599 1.9278681313459147
dtlz3-6obj-ibea-Single-BPM 0.05766195751769135 0.01630611997400389
dtlz7-4obj-nsga3-Local-NUM 1.559056667368587 1.5396191335665623
dtlz4-3obj-rvea-Single-PM 0.023321567181775225 0.010398409525012548
dtlz1-3obj-rvea-SBX-NUM 0.0629327113606465 0.05817547928314767
dtlz1-3obj-rvea-SBX-PM 0.32381238002914414 0.3203798148336465
dtlz1-6obj-nsga3-Balpha-NUM 1.766790274896141 1.730186217455762
dtlz3-6obj-ibea-Single-MPTM 0.07736675136550708 0.017358852693706725
